time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
29.25,-0.0089695333777173,0.012059758443216,99.05887668077,0.017936779061938,0.91097345528031,0.054701641118936,0.74988463997498,0.0095468136428335,0.060925675505489,0.92117121868321,1.0788046533885,0.11194449137593
29.5,-0.0090497694297382,0.012189591542507,99.289239288298,0.018351422130204,0.92610193605096,0.055969728796949,0.76318147574796,0.0097331711967891,0.061229755499327,0.93634063078609,1.0940740822641,0.11260888849056
29.75,-0.0091846252627616,0.012339930022661,99.404094290882,0.018720743808815,0.94128446254451,0.057241143420818,0.7765008015202,0.0099209784867982,0.061451024859768,0.95157421056662,1.109409179809,0.11327713171055
30,-0.0094263485292576,0.012478461086611,99.205742292912,0.019016975060051,0.95647107129147,0.058496010635523,0.7899006341671,0.010109207098158,0.061738237828554,0.96687113493452,1.124807837645,0.11394247454389
30.25,-0.0097377851124095,0.012578469846797,98.830490896137,0.019277533127237,0.97165345693637,0.059724164483236,0.80338204694338,0.010297270687263,0.062190827159511,0.98226063554546,1.1402989707685,0.11470630589503
30.5,-0.010056189371096,0.012685295171249,98.514153836087,0.019548948400632,0.98685816604077,0.060928620473939,0.81686728617543,0.010484992280931,0.062787973698919,0.99778144434146,1.1559213208758,0.11564708709533
30.75,-0.01036380115594,0.012875189516804,98.317127102527,0.01983286021587,1.0021017214395,0.06212414628339,0.83033695624341,0.010672471428384,0.063463453219678,1.0134618323892,1.1717027492407,0.11673998809677
31,-0.010700973428939,0.013163128171983,98.105912190423,0.02008448852537,1.0173648281205,0.063329438390822,0.84385898370849,0.010860027559175,0.064208143010345,1.0293210053056,1.1876616987694,0.11789363341082
31.25,-0.011121896469378,0.013509057370993,97.737114607338,0.020257742317688,1.0326067689337,0.064555945715814,0.85753415763471,0.011048275297355,0.065087472106421,1.0453849409725,1.203823650659,0.11902358845673
31.5,-0.011642063865715,0.013854843349957,97.202923859822,0.020352774302496,1.0477972120943,0.065804308909779,0.87149899237898,0.011238247307677,0.066180876776249,1.0616970809862,1.2202321942694,0.12000631665153
31.75,-0.012218752032877,0.014134421115203,96.62173981835,0.020427294775426,1.0629402594965,0.067073568442446,0.88593915662454,0.011431433696858,0.067547875262182,1.0783142820872,1.2369482882742,0.12069991556341
32,-0.012765497079981,0.014392465436094,96.15116657504,0.020572108575028,1.0780914143878,0.068370154174403,0.90103854873474,0.011629648636842,0.069297999059979,1.0952928595975,1.2540540225644,0.12098812533877
32.25,-0.013181407563115,0.014669047610388,95.930532675169,0.020879036204422,1.093377812216,0.069698956059497,0.91691903700492,0.011834708938501,0.071943489231737,1.1126731600625,1.2717092086009,0.12084147641535
32.5,-0.01338442115329,0.015037945532935,96.064136010507,0.021417453141802,1.1090132662675,0.071059983227564,0.93354824223153,0.012047985878865,0.076027037925892,1.1304666566629,1.2902055244956,0.12040888173082
32.75,-0.013343307176033,0.015446311030969,96.59986414983,0.022214343580632,1.1252808550825,0.072454652281961,0.95068581318354,0.012269959500487,0.079804406709254,1.1486469232081,1.309684455075,0.11999613313001
33,-0.013098544677127,0.015872681592053,97.49329919853,0.023235964675717,1.1424607755736,0.073886309715218,0.96795137849554,0.012499938073137,0.082456084933742,1.1671473212582,1.3299670165304,0.119925644596
33.25,-0.012763074415335,0.016363411473973,98.592947766488,0.024381501210525,1.1607115598036,0.075356057709786,0.98504278041674,0.012736076055839,0.083591345226468,1.1858688092778,1.3507229453004,0.12028898263936
