time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
40.3125,0.0050281827798834,-0.024700893519191,0.029729076299075,99.440983462716,0.039074076960604,1.6964898524432,0.11667453331432,1.4790432470128,0.019870840407642,0.085038049513607,1.7074559630664,1.9082470387957,0.098534071933212
40.4375,0.0054471100838542,-0.025174111979496,0.03062122206335,99.216082253337,0.039275728024862,1.7060224923492,0.11749420791924,1.4938362301406,0.020004431712266,0.085320407525848,1.7170603087051,1.9188944423607,0.097536573795209
40.6875,0.0047087192566369,-0.02538336663807,0.030092085894707,98.940272698029,0.03970734788678,1.7250982544013,0.11911831205929,1.5084898657277,0.020270244843452,0.08622491270034,1.736306566408,1.940337607389,0.095725977734653
40.8125,0.0048059252106622,-0.025779120991145,0.030585046201807,98.74324636389,0.039943113559811,1.7346723115517,0.11993572730238,1.5233496650617,0.020402639011178,0.086800658736215,1.7460732498168,1.9511517056038,0.094695179937599
41.0625,0.0044569207930858,-0.025850488806577,0.030307409599663,98.525661313996,0.040469286134205,1.7539504134977,0.12154225999715,1.5381450748002,0.020667251131723,0.088118160815164,1.7658168117911,1.9730165580477,0.09304890725132
41.1875,0.0051134359811496,-0.026144397589288,0.031257833570437,98.378678020964,0.04076117042165,1.763680805757,0.1223430961334,1.5531946557201,0.020799668552233,0.088816012913178,1.7758026244589,1.9840749439057,0.092131029552063
41.4375,0.0052370504385306,-0.026052777948793,0.031289828387324,98.23215909874,0.041396334402683,1.7833916029944,0.1239255404418,1.5681554377191,0.021065583506861,0.09018064816471,1.796034419507,2.0064495265404,0.090778361527859
41.5625,0.004966927055445,-0.026239128164285,0.03120605521973,98.137666823306,0.041735280140819,1.7933859373,0.12472054349613,1.583345575519,0.02119926801445,0.090842069666932,1.8062863068954,2.0177634464049,0.090053852620729
41.8125,0.0049509066456555,-0.02602304370222,0.030973950347875,98.035502663041,0.042426200830995,1.8137001872446,0.12630795806326,1.5984509715305,0.021468885099313,0.092110302828283,1.8270829869589,2.0406324929668,0.088999546735463
42.3125,0.0044946932738744,-0.025578859516126,0.03007355279,97.745985199432,0.043711184306296,1.8556553012758,0.1294447599465,1.6287543939419,0.022021352537329,0.094593668173605,1.8715876226713,2.0873084857173,0.087721308306283
42.5625,0.0048426856626005,-0.025801769425286,0.030644455087886,97.437408834442,0.04427402353561,1.8772815649697,0.1309887218669,1.6601094137522,0.022305726959066,0.095892612085818,1.8950671972332,2.1111192707497,0.087449720584654
42.6875,0.0045572647442912,-0.025911442836061,0.030468707580352,97.229853211458,0.0445332794055,1.8882595568699,0.13176196811227,1.6760274609976,0.022450470480904,0.096597843888692,1.9069854009804,2.1231499242481,0.087252817068722
42.9375,0.00467332812692,-0.025776684852877,0.030450012979797,96.915990769113,0.045039379793206,1.9105511312465,0.13331747388895,1.6919959258111,0.022749516853852,0.098238971500579,1.9311654246545,2.1475045261718,0.087248311934529
43.4375,0.0041989463210588,-0.025357094837621,0.02955604115868,96.453512014866,0.046259066390104,1.9567739281471,0.13651814897871,1.7246168884052,0.023364124069188,0.10244956848592,1.9810867205131,2.1976766611684,0.087579942849949
43.5625,0.0049677657597098,-0.025702677494322,0.030670443254032,96.276739831978,0.046632592312866,1.968723493653,0.13732857751471,1.7529697624965,0.023524423299353,0.10365201650694,1.9939060905677,2.2105580102305,0.088671591794195
43.8125,0.0044960858155043,-0.025279109591575,0.02977519540708,96.337921756955,0.047505110306009,1.9931859184103,0.13894462701866,1.7700752247537,0.023851751294947,0.10611555995549,2.0199832340937,2.2367789572883,0.088742702865635
43.9375,0.0058261758790296,-0.025231656468864,0.031057832347893,96.470678625774,0.048003138461252,2.0057096009845,0.13974994632956,1.7874776081664,0.024018603080856,0.10732821517014,2.0332409089315,2.2501191932336,0.090069363659198
44.1875,0.0059532671282483,-0.024561105418458,0.030514372546706,96.8327034497,0.049094582812915,2.0313838370534,0.14136576002124,1.8049683445983,0.024357434546599,0.10954983147939,2.060168240005,2.2772289490648,0.090767749256162
44.6875,0.006490284019808,-0.02291108042605,0.029401364445858,97.869819593334,0.051427395292305,2.0849902408224,0.14462748404928,1.8401706579791,0.025046816463512,0.11275058381519,2.1152344798764,2.3328040528884,0.094595578875674
44.9375,0.0061270410419221,-0.022288312631845,0.028415353673767,98.762734680077,0.052595543247496,2.1126911616243,0.14626163840804,1.8763525152499,0.025394208493179,0.11367226813304,2.1432316010954,2.361106909382,0.096848423417993
45.0625,0.0070682158110912,-0.021905190438729,0.02897340624982,99.222003283942,0.053158992754674,2.1267024057006,0.14705340030323,1.8946496478624,0.025567536009565,0.11392292461459,2.1573082718874,2.3753316089287,0.09874770284393
45.3125,0.0064008248358287,-0.020937836281597,0.027338661117426,99.746736446508,0.054220280834598,2.1549398228709,0.14858714634529,1.9127302525477,0.025911721509385,0.11404367532528,2.1854869158508,2.4038274339212,0.10039322724905
45.4375,0.009515541827049,-0.020500817212607,0.030016359039656,100.10037325135,0.054716560706523,2.1691191319114,0.14934157431235,1.931155226989,0.026082266862637,0.11396285151909,2.1995931321252,2.418077841849,0.10147650379685
45.6875,0.0080340450760437,-0.019560682233669,0.027594727309712,100.4366427625,0.055643949660679,2.197513373061,0.1508648601915,1.9495343739494,0.026419172544281,0.11356046245635,2.2277468161703,2.4465182560959,0.10364086104961
45.8125,0.0028222408415567,-0.019084577826151,0.021906818667708,100.63811477248,0.056077159595915,2.2116985403274,0.15160592980545,1.9681171552291,0.026585338791543,0.1132806304692,2.2418007355795,2.4606958244037,0.10526464513672
46.0625,0.0058638668610561,-0.018166346563907,0.024030213424963,100.77643424192,0.056890003758196,2.2399979487127,0.15306510740159,1.9868905193493,0.026912482790934,0.11262253139545,2.2698094597658,2.4889337196368,0.10600321655566
46.1875,0.0092797301028245,-0.017654966965975,0.026934697068799,100.83131870987,0.057269033385093,2.2540977862274,0.15378702003281,2.0058669978587,0.027073362348389,0.11227166116089,2.2837565092498,2.5029896066716,0.10723202453911
46.4375,0.0034190918175056,-0.016778768223275,0.020197860040781,100.78688890309,0.057965312499131,2.2821816221529,0.15525399380226,2.0250840568856,0.027389509079479,0.11159316047325,2.3115622129935,2.5309727093759,0.10717613866172
46.5625,0.0051613152527531,-0.016265233727534,0.021426548980287,100.70459385541,0.058279586694215,2.2961612271628,0.15599726511859,2.0444254737757,0.027544766142894,0.11128394325878,2.3254072952831,2.5449025283591,0.10808831602347
46.8125,0.0045444064124267,-0.015494925763284,0.020039332175711,100.48595464452,0.058830023985133,2.3239929526508,0.15752940751509,2.0641596716816,0.027849868765911,0.11080656027511,2.3529999024507,2.5726638413008,0.10728670608691
46.9375,0.0016915528401621,-0.015036846070444,0.016728398910606,100.27234824366,0.059063580768746,2.3378498751957,0.15831529522313,2.0837694023586,0.027999823322956,0.11064416583313,2.3667544566792,2.5865045116826,0.10798102880407
47.1875,-0.0003647375085986,-0.014446919741332,0.014082182232733,99.890174754501,0.059443280081238,2.3654490321028,0.15994183557142,2.1037190503452,0.028295363840693,0.11056975866151,2.3942275010701,2.6141562522444,0.10665689240667
47.3125,0.0092871898962146,-0.014100785746261,0.023387975642476,99.559596419886,0.059591247911049,2.3792097762106,0.16079920677622,2.1235315967704,0.028441204452715,0.11065816217069,2.407966659029,2.6279829972965,0.10638636622146
